,,,,,,,,,,,,inference_time
0,0,0,1,1,1,0,1,0,0,0,1,122.5187075
0,0,0,1,1,1,0,1,0,0,1,0,120.9021974
0,0,0,1,1,1,0,1,0,0,1,1,123.2514865
0,0,0,1,1,1,0,1,0,1,0,0,124.5231493
0,0,0,1,1,1,0,1,0,1,0,1,120.6959386
0,0,0,1,1,1,0,1,0,1,1,0,123.8718953
0,0,0,1,1,1,0,1,0,1,1,1,122.5142596
0,0,0,1,1,1,0,1,1,0,0,0,120.451422
0,0,0,1,1,1,0,1,1,0,0,1,124.0064504
0,0,0,1,1,1,0,1,1,0,1,0,123.1786053
0,0,0,1,1,1,0,1,1,0,1,1,122.2772317
0,0,0,1,1,1,0,1,1,1,0,0,121.29245
0,0,0,1,1,1,0,1,1,1,0,1,123.5513988
0,0,0,1,1,1,0,1,1,1,1,0,122.8261764
0,0,0,1,1,1,0,1,1,1,1,1,123.3895454
0,0,0,1,1,1,1,0,0,0,0,0,234.4783242
0,0,0,1,1,1,1,0,0,0,0,1,237.337045
0,0,0,1,1,1,1,0,0,0,1,0,238.4391456
0,0,0,1,1,1,1,0,0,0,1,1,235.1946552
0,0,0,1,1,1,1,0,0,1,0,0,237.2719955
0,0,0,1,1,1,1,0,0,1,0,1,234.3987646
0,0,0,1,1,1,1,0,0,1,1,0,234.3075461
0,0,0,1,1,1,1,0,0,1,1,1,236.0194747
0,0,0,1,1,1,1,0,1,0,0,0,234.2328529
0,0,0,1,1,1,1,0,1,0,0,1,236.3883872
0,0,0,1,1,1,1,0,1,0,1,0,234.1662278
0,0,0,1,1,1,1,0,1,0,1,1,235.61413
0,0,0,1,1,1,1,0,1,1,0,0,233.0166316
0,0,0,1,1,1,1,0,1,1,0,1,236.1811128
0,0,0,1,1,1,1,0,1,1,1,0,230.5617425
0,0,0,1,1,1,1,0,1,1,1,1,235.1450582
0,0,0,1,1,1,1,1,0,0,0,0,236.762002
0,0,0,1,1,1,1,1,0,0,0,1,234.6625733
0,0,0,1,1,1,1,1,0,0,1,0,234.8934894
0,0,0,1,1,1,1,1,0,0,1,1,233.3646386
0,0,0,1,1,1,1,1,0,1,0,0,235.5925105
0,0,0,1,1,1,1,1,0,1,0,1,234.7083786
0,0,0,1,1,1,1,1,0,1,1,0,329.9922585
0,0,0,1,1,1,1,1,0,1,1,1,233.0208049
0,0,0,1,1,1,1,1,1,0,0,0,232.8643718
0,0,0,1,1,1,1,1,1,0,0,1,234.8952715
0,0,0,1,1,1,1,1,1,0,1,0,234.2151413
0,0,0,1,1,1,1,1,1,0,1,1,230.2850997
0,0,0,1,1,1,1,1,1,1,0,0,237.9136686
0,0,0,1,1,1,1,1,1,1,0,1,238.0356567
0,0,0,1,1,1,1,1,1,1,1,0,236.3832417
0,0,0,1,1,1,1,1,1,1,1,1,236.1721618
0,0,1,0,0,0,0,0,0,0,0,0,15.06005692
0,0,1,0,0,0,0,0,0,0,0,1,15.53651857
0,0,1,0,0,0,0,0,0,0,1,0,15.48598504
0,0,1,0,0,0,0,0,0,0,1,1,15.48911476
0,0,1,0,0,0,0,0,0,1,0,0,15.40538621
0,0,1,0,0,0,0,0,0,1,0,1,15.23559928
0,0,1,0,0,0,0,0,0,1,1,0,15.24547529
0,0,1,0,0,0,0,0,0,1,1,1,15.45301294
0,0,1,0,0,0,0,0,1,0,0,0,15.41496992
0,0,1,0,0,0,0,0,1,0,0,1,15.30368829
0,0,1,0,0,0,0,0,1,0,1,0,15.66068149
0,0,1,0,0,0,0,0,1,0,1,1,15.40635037
0,0,1,0,0,0,0,0,1,1,0,0,15.57914615
0,0,1,0,0,0,0,0,1,1,0,1,15.39681387
0,0,1,0,0,0,0,0,1,1,1,0,15.33741832
0,0,1,0,0,0,0,0,1,1,1,1,15.59627414
0,0,1,0,0,0,0,1,0,0,0,0,15.34934282
0,0,1,0,0,0,0,1,0,0,0,1,15.39628959
0,0,1,0,0,0,0,1,0,0,1,0,15.9958427
0,0,1,0,0,0,0,1,0,0,1,1,15.49006653
0,0,1,0,0,0,0,1,0,1,0,0,9.622148275
0,0,1,0,0,0,0,1,0,1,0,1,1.019339323
0,0,1,0,0,0,0,1,0,1,1,0,15.33625746
0,0,1,0,0,0,0,1,0,1,1,1,15.38092065
0,0,1,0,0,0,0,1,1,0,0,0,14.96364069
0,0,1,0,0,0,0,1,1,0,0,1,15.37573743
0,0,1,0,0,0,0,1,1,0,1,0,15.12688518
0,0,1,0,0,0,0,1,1,0,1,1,15.42151284
0,0,1,0,0,0,0,1,1,1,0,0,15.32539225
0,0,1,0,0,0,0,1,1,1,0,1,15.32060337
0,0,1,0,0,0,0,1,1,1,1,0,15.42912078
0,0,1,0,0,0,0,1,1,1,1,1,15.32038593
0,0,1,0,0,0,1,0,0,0,0,0,17.28418875
0,0,1,0,0,0,1,0,0,0,0,1,17.30926371
0,0,1,0,0,0,1,0,0,0,1,0,17.30654788
0,0,1,0,0,0,1,0,0,0,1,1,17.36920214
0,0,1,0,0,0,1,0,0,1,0,0,17.41379762
0,0,1,0,0,0,1,0,0,1,0,1,17.41012287
0,0,1,0,0,0,1,0,0,1,1,0,17.64663935
0,0,1,0,0,0,1,0,0,1,1,1,17.14371777
0,0,1,0,0,0,1,0,1,0,0,0,17.21737981
0,0,1,0,0,0,1,0,1,0,0,1,17.25139022
0,0,1,0,0,0,1,0,1,0,1,0,17.15055418
0,0,1,0,0,0,1,0,1,0,1,1,17.45127702
0,0,1,0,0,0,1,0,1,1,0,0,17.06713104
0,0,1,0,0,0,1,0,1,1,0,1,17.29588962
0,0,1,0,0,0,1,0,1,1,1,0,16.96719337
0,0,1,0,0,0,1,0,1,1,1,1,17.33097219
0,0,1,0,0,0,1,1,0,0,0,0,17.37295341
0,0,1,0,0,0,1,1,0,0,0,1,17.36600637
0,0,1,0,0,0,1,1,0,0,1,0,17.25162625
0,0,1,0,0,0,1,1,0,0,1,1,17.31947184
0,0,1,0,0,0,1,1,0,1,0,0,17.32267094
0,0,1,0,0,0,1,1,0,1,0,1,17.47042227
0,0,1,0,0,0,1,1,0,1,1,0,17.70189214
0,0,1,0,0,0,1,1,0,1,1,1,17.33226466
0,0,1,0,0,0,1,1,1,0,0,0,17.15415525
0,0,1,0,0,0,1,1,1,0,0,1,17.55932903
0,0,1,0,0,0,1,1,1,0,1,0,17.28839707
0,0,1,0,0,0,1,1,1,0,1,1,17.47591591
0,0,1,0,0,0,1,1,1,1,0,0,17.64134979
0,0,1,0,0,0,1,1,1,1,0,1,16.70116091
0,0,1,0,0,0,1,1,1,1,1,0,17.30986881
0,0,1,0,0,0,1,1,1,1,1,1,17.39869332
0,0,1,0,0,1,0,0,0,0,0,0,49.30147171
0,0,1,0,0,1,0,0,0,0,0,1,49.12273073
0,0,1,0,0,1,0,0,0,0,1,0,50.0555563
0,0,1,0,0,1,0,0,0,0,1,1,49.81721473
0,0,1,0,0,1,0,0,0,1,0,0,50.49127531
0,0,1,0,0,1,0,0,0,1,0,1,50.10647416
0,0,1,0,0,1,0,0,0,1,1,0,2.243278265
0,0,1,0,0,1,0,0,0,1,1,1,49.48284698
0,0,1,0,0,1,0,0,1,0,0,0,49.82636452
0,0,1,0,0,1,0,0,1,0,0,1,49.46165133
0,0,1,0,0,1,0,0,1,0,1,0,49.95166683
0,0,1,0,0,1,0,0,1,0,1,1,49.62973261
0,0,1,0,0,1,0,0,1,1,0,0,49.52645016
0,0,1,0,0,1,0,0,1,1,0,1,49.73970461
0,0,1,0,0,1,0,0,1,1,1,0,49.73907566
0,0,1,0,0,1,0,0,1,1,1,1,49.17319322
0,0,1,0,0,1,0,1,0,0,0,0,47.95214605
0,0,1,0,0,1,0,1,0,0,0,1,47.60690165
0,0,1,0,0,1,0,1,0,0,1,0,47.71399784
0,0,1,0,0,1,0,1,0,0,1,1,48.80639696
0,0,1,0,0,1,0,1,0,1,0,0,49.78327894
0,0,1,0,0,1,0,1,0,1,0,1,49.5749824
0,0,1,0,0,1,0,1,0,1,1,0,50.20066047
0,0,1,0,0,1,0,1,0,1,1,1,49.77529383
0,0,1,0,0,1,0,1,1,0,0,0,48.72270322
0,0,1,0,0,1,0,1,1,0,0,1,49.84103584
0,0,1,0,0,1,0,1,1,0,1,0,49.9214325
0,0,1,0,0,1,0,1,1,0,1,1,49.79442048
0,0,1,0,0,1,0,1,1,1,0,0,50.55465126
0,0,1,0,0,1,0,1,1,1,0,1,49.71567178
0,0,1,0,0,1,0,1,1,1,1,0,50.14685893
0,0,1,0,0,1,0,1,1,1,1,1,49.34484339
0,0,1,0,0,1,1,0,0,0,0,0,62.37173557
0,0,1,0,0,1,1,0,0,0,0,1,62.23417163
0,0,1,0,0,1,1,0,0,0,1,0,62.78750801
0,0,1,0,0,1,1,0,0,0,1,1,64.10251069
0,0,1,0,0,1,1,0,0,1,0,0,62.63027811
0,0,1,0,0,1,1,0,0,1,0,1,62.62579179
0,0,1,0,0,1,1,0,0,1,1,0,62.71087694
0,0,1,0,0,1,1,0,0,1,1,1,62.14270735
0,0,1,0,0,1,1,0,1,0,0,0,62.73467636
0,0,1,0,0,1,1,0,1,0,0,1,62.38050485
0,0,1,0,0,1,1,0,1,0,1,0,63.29221535
0,0,1,0,0,1,1,0,1,0,1,1,61.97593403
0,0,1,0,0,1,1,0,1,1,0,0,63.95943856
0,0,1,0,0,1,1,0,1,1,0,1,62.7445972
0,0,1,0,0,1,1,0,1,1,1,0,63.36879683
0,0,1,0,0,1,1,0,1,1,1,1,62.64797044
0,0,1,0,0,1,1,1,0,0,0,0,62.40891504
0,0,1,0,0,1,1,1,0,0,0,1,62.95550561
0,0,1,0,0,1,1,1,0,0,1,0,63.61742806
0,0,1,0,0,1,1,1,0,0,1,1,62.4807651
0,0,1,0,0,1,1,1,0,1,0,0,62.50950003
0,0,1,0,0,1,1,1,0,1,0,1,62.79641032
0,0,1,0,0,1,1,1,0,1,1,0,63.69925547
0,0,1,0,0,1,1,1,0,1,1,1,62.5337038
0,0,1,0,0,1,1,1,1,0,0,0,63.47360396
0,0,1,0,0,1,1,1,1,0,0,1,62.48278546
0,0,1,0,0,1,1,1,1,0,1,0,62.84868264
0,0,1,0,0,1,1,1,1,0,1,1,63.10250783
0,0,1,0,0,1,1,1,1,1,0,0,63.78321433
0,0,1,0,0,1,1,1,1,1,0,1,63.74980831
0,0,1,0,0,1,1,1,1,1,1,0,63.3580513
0,0,1,0,0,1,1,1,1,1,1,1,63.79998708
0,0,1,0,1,0,0,0,0,0,0,0,17.21332097
0,0,1,0,1,0,0,0,0,0,0,1,17.64799213
0,0,1,0,1,0,0,0,0,0,1,0,17.32711768
0,0,1,0,1,0,0,0,0,0,1,1,17.56936145
0,0,1,0,1,0,0,0,0,1,0,0,17.64033914
0,0,1,0,1,0,0,0,0,1,0,1,17.37892389
0,0,1,0,1,0,0,0,0,1,1,0,17.26237011
0,0,1,0,1,0,0,0,0,1,1,1,17.71320772
0,0,1,0,1,0,0,0,1,0,0,0,17.40179324
0,0,1,0,1,0,0,0,1,0,0,1,17.65230751
0,0,1,0,1,0,0,0,1,0,1,0,17.56005526
0,0,1,0,1,0,0,0,1,0,1,1,17.15225887
0,0,1,0,1,0,0,0,1,1,0,0,17.3828063
0,0,1,0,1,0,0,0,1,1,0,1,17.20569992
0,0,1,0,1,0,0,0,1,1,1,0,17.28419828
0,0,1,0,1,0,0,0,1,1,1,1,17.14732146
0,0,1,0,1,0,0,1,0,0,0,0,3.583463669
0,0,1,0,1,0,0,1,0,0,0,1,1.145569563
0,0,1,0,1,0,0,1,0,0,1,0,17.23003626
0,0,1,0,1,0,0,1,0,0,1,1,17.17724013
0,0,1,0,1,0,0,1,0,1,0,0,17.21026039
0,0,1,0,1,0,0,1,0,1,0,1,17.23245358
0,0,1,0,1,0,0,1,0,1,1,0,17.34554267
0,0,1,0,1,0,0,1,0,1,1,1,17.35543084
0,0,1,0,1,0,0,1,1,0,0,0,17.30945563
0,0,1,0,1,0,0,1,1,0,0,1,17.2951808
0,0,1,0,1,0,0,1,1,0,1,0,17.29369044
0,0,1,0,1,0,0,1,1,0,1,1,17.5481379
0,0,1,0,1,0,0,1,1,1,0,0,17.37114573
0,0,1,0,1,0,0,1,1,1,0,1,17.39758039
0,0,1,0,1,0,0,1,1,1,1,0,17.19219327
0,0,1,0,1,0,0,1,1,1,1,1,16.98869252
0,0,1,0,1,0,1,0,0,0,0,0,18.86359596
0,0,1,0,1,0,1,0,0,0,0,1,19.32597375
0,0,1,0,1,0,1,0,0,0,1,0,18.78349233
0,0,1,0,1,0,1,0,0,0,1,1,18.89907193
0,0,1,0,1,0,1,0,0,1,0,0,19.15876389
0,0,1,0,1,0,1,0,0,1,0,1,19.45355821
0,0,1,0,1,0,1,0,0,1,1,0,19.37128544
0,0,1,0,1,0,1,0,0,1,1,1,19.55964303
0,0,1,0,1,0,1,0,1,0,0,0,19.27574754
0,0,1,0,1,0,1,0,1,0,0,1,19.45248556
0,0,1,0,1,0,1,0,1,0,1,0,18.926759
0,0,1,0,1,0,1,0,1,0,1,1,19.03505635
0,0,1,0,1,0,1,0,1,1,0,0,18.86283422
0,0,1,0,1,0,1,0,1,1,0,1,19.62741947
0,0,1,0,1,0,1,0,1,1,1,0,19.53371143
0,0,1,0,1,0,1,0,1,1,1,1,19.35060835
0,0,1,0,1,0,1,1,0,0,0,0,19.59319949
0,0,1,0,1,0,1,1,0,0,0,1,19.53346109
0,0,1,0,1,0,1,1,0,0,1,0,19.53272319
0,0,1,0,1,0,1,1,0,0,1,1,19.29702377
0,0,1,0,1,0,1,1,0,1,0,0,19.28461242
0,0,1,0,1,0,1,1,0,1,0,1,19.4145174
0,0,1,0,1,0,1,1,0,1,1,0,19.56038475
0,0,1,0,1,0,1,1,0,1,1,1,19.1681459
0,0,1,0,1,0,1,1,1,0,0,0,19.63892627
0,0,1,0,1,0,1,1,1,0,0,1,19.46575642
0,0,1,0,1,0,1,1,1,0,1,0,19.68876147
0,0,1,0,1,0,1,1,1,0,1,1,19.46806765
0,0,1,0,1,0,1,1,1,1,0,0,18.87717128
0,0,1,0,1,0,1,1,1,1,0,1,19.52059221
0,0,1,0,1,0,1,1,1,1,1,0,19.62575364
0,0,1,0,1,0,1,1,1,1,1,1,20.07739854
0,0,1,0,1,1,0,0,0,0,0,0,51.02531123
0,0,1,0,1,1,0,0,0,0,0,1,52.84741426
0,0,1,0,1,1,0,0,0,0,1,0,51.6468749
0,0,1,0,1,1,0,0,0,0,1,1,51.74479985
0,0,1,0,1,1,0,0,0,1,0,0,52.1796
0,0,1,0,1,1,0,0,0,1,0,1,51.56710935
0,0,1,0,1,1,0,0,0,1,1,0,50.95825076
0,0,1,0,1,1,0,0,0,1,1,1,50.9509201
0,0,1,0,1,1,0,0,1,0,0,0,51.90632486
0,0,1,0,1,1,0,0,1,0,0,1,51.08561873
0,0,1,0,1,1,0,0,1,0,1,0,51.84879279
0,0,1,0,1,1,0,0,1,0,1,1,8.1565907
0,0,1,0,1,1,0,0,1,1,0,0,51.57545018
0,0,1,0,1,1,0,0,1,1,0,1,51.59695983
0,0,1,0,1,1,0,0,1,1,1,0,50.94235492
0,0,1,0,1,1,0,0,1,1,1,1,51.69963169
0,0,1,0,1,1,0,1,0,0,0,0,52.0259378
0,0,1,0,1,1,0,1,0,0,0,1,51.42217255
0,0,1,0,1,1,0,1,0,0,1,0,51.87033319
0,0,1,0,1,1,0,1,0,0,1,1,51.58468556
0,0,1,0,1,1,0,1,0,1,0,0,51.36833692
0,0,1,0,1,1,0,1,0,1,0,1,51.98033166
0,0,1,0,1,1,0,1,0,1,1,0,51.82763457
0,0,1,0,1,1,0,1,0,1,1,1,51.5601933
0,0,1,0,1,1,0,1,1,0,0,0,51.20328546
0,0,1,0,1,1,0,1,1,0,0,1,51.83038592
0,0,1,0,1,1,0,1,1,0,1,0,52.97192121
0,0,1,0,1,1,0,1,1,0,1,1,51.77372599
0,0,1,0,1,1,0,1,1,1,0,0,51.43220758
0,0,1,0,1,1,0,1,1,1,0,1,52.3015058
0,0,1,0,1,1,0,1,1,1,1,0,52.40102267
0,0,1,0,1,1,0,1,1,1,1,1,51.78830624
0,0,1,0,1,1,1,0,0,0,0,0,64.78853583
0,0,1,0,1,1,1,0,0,0,0,1,65.17002368
0,0,1,0,1,1,1,0,0,0,1,0,65.57129502
0,0,1,0,1,1,1,0,0,0,1,1,64.43978739
0,0,1,0,1,1,1,0,0,1,0,0,64.76674342
0,0,1,0,1,1,1,0,0,1,0,1,64.30393934
0,0,1,0,1,1,1,0,0,1,1,0,64.69738984
0,0,1,0,1,1,1,0,0,1,1,1,65.10727072
0,0,1,0,1,1,1,0,1,0,0,0,65.02237296
0,0,1,0,1,1,1,0,1,0,0,1,65.08591747
0,0,1,0,1,1,1,0,1,0,1,0,64.92651081
0,0,1,0,1,1,1,0,1,0,1,1,64.39620328
0,0,1,0,1,1,1,0,1,1,0,0,63.95892024
0,0,1,0,1,1,1,0,1,1,0,1,64.4894464
0,0,1,0,1,1,1,0,1,1,1,0,64.23738027
0,0,1,0,1,1,1,0,1,1,1,1,66.24322891
0,0,1,0,1,1,1,1,0,0,0,0,64.51602101
0,0,1,0,1,1,1,1,0,0,0,1,65.12945366
0,0,1,0,1,1,1,1,0,0,1,0,64.7264533
0,0,1,0,1,1,1,1,0,0,1,1,64.08239818
0,0,1,0,1,1,1,1,0,1,0,0,64.44340706
0,0,1,0,1,1,1,1,0,1,0,1,85.89346695
0,0,1,0,1,1,1,1,0,1,1,0,65.20534062
0,0,1,0,1,1,1,1,0,1,1,1,65.43661332
0,0,1,0,1,1,1,1,1,0,0,0,65.42189074
0,0,1,0,1,1,1,1,1,0,0,1,65.27574587
0,0,1,0,1,1,1,1,1,0,1,0,65.36055732
0,0,1,0,1,1,1,1,1,0,1,1,63.88984156
0,0,1,0,1,1,1,1,1,1,0,0,64.27915502
0,0,1,0,1,1,1,1,1,1,0,1,65.15710831
0,0,1,0,1,1,1,1,1,1,1,0,64.46017289
0,0,1,0,1,1,1,1,1,1,1,1,64.70392561
0,0,1,1,0,0,0,0,0,0,0,0,52.31366277
0,0,1,1,0,0,0,0,0,0,0,1,2.366132736
0,0,1,1,0,0,0,0,0,0,1,0,52.75221992
0,0,1,1,0,0,0,0,0,0,1,1,52.53903985
0,0,1,1,0,0,0,0,0,1,0,0,52.35280967
0,0,1,1,0,0,0,0,0,1,0,1,52.00925994
0,0,1,1,0,0,0,0,0,1,1,0,52.00879025
0,0,1,1,0,0,0,0,0,1,1,1,51.91660237
0,0,1,1,0,0,0,0,1,0,0,0,51.90990186
0,0,1,1,0,0,0,0,1,0,0,1,52.08859921
0,0,1,1,0,0,0,0,1,0,1,0,52.31492066
0,0,1,1,0,0,0,0,1,0,1,1,52.55704308
0,0,1,1,0,0,0,0,1,1,0,0,52.1411624
0,0,1,1,0,0,0,0,1,1,0,1,51.21964478
0,0,1,1,0,0,0,0,1,1,1,0,51.32834792
0,0,1,1,0,0,0,0,1,1,1,1,52.58746696
0,0,1,1,0,0,0,1,0,0,0,0,51.91366768
0,0,1,1,0,0,0,1,0,0,0,1,52.85455322
0,0,1,1,0,0,0,1,0,0,1,0,52.63082886
0,0,1,1,0,0,0,1,0,0,1,1,51.87378812
0,0,1,1,0,0,0,1,0,1,0,0,52.36091399
0,0,1,1,0,0,0,1,0,1,0,1,52.04140019
0,0,1,1,0,0,0,1,0,1,1,0,51.71841836
0,0,1,1,0,0,0,1,0,1,1,1,52.33379745
0,0,1,1,0,0,0,1,1,0,0,0,52.81771088
0,0,1,1,0,0,0,1,1,0,0,1,53.02589464
0,0,1,1,0,0,0,1,1,0,1,0,52.56819487
0,0,1,1,0,0,0,1,1,0,1,1,52.49273229
0,0,1,1,0,0,0,1,1,1,0,0,52.32708073
0,0,1,1,0,0,0,1,1,1,0,1,52.88866663
0,0,1,1,0,0,0,1,1,1,1,0,52.99762702
0,0,1,1,0,0,0,1,1,1,1,1,51.6697855
0,0,1,1,0,0,1,0,0,0,0,0,60.66536045
0,0,1,1,0,0,1,0,0,0,0,1,75.67669129
0,0,1,1,0,0,1,0,0,0,1,0,75.70432949
0,0,1,1,0,0,1,0,0,0,1,1,75.22185612
0,0,1,1,0,0,1,0,0,1,0,0,75.86149144
0,0,1,1,0,0,1,0,0,1,0,1,76.17112947
0,0,1,1,0,0,1,0,0,1,1,0,75.65859389
0,0,1,1,0,0,1,0,0,1,1,1,75.33225965
0,0,1,1,0,0,1,0,1,0,0,0,75.34109378
0,0,1,1,0,0,1,0,1,0,0,1,75.24412727
0,0,1,1,0,0,1,0,1,0,1,0,75.10275674
0,0,1,1,0,0,1,0,1,0,1,1,76.31248307
0,0,1,1,0,0,1,0,1,1,0,0,75.85447502
0,0,1,1,0,0,1,0,1,1,0,1,76.138376
0,0,1,1,0,0,1,0,1,1,1,0,76.31691623
0,0,1,1,0,0,1,0,1,1,1,1,75.27926755
0,0,1,1,0,0,1,1,0,0,0,0,76.0440464
0,0,1,1,0,0,1,1,0,0,0,1,75.16151834
0,0,1,1,0,0,1,1,0,0,1,0,76.53694177
0,0,1,1,0,0,1,1,0,0,1,1,75.37767887
0,0,1,1,0,0,1,1,0,1,0,0,76.27388096
0,0,1,1,0,0,1,1,0,1,0,1,3.576216698
0,0,1,1,0,0,1,1,0,1,1,0,75.91469312
0,0,1,1,0,0,1,1,0,1,1,1,75.74352002
0,0,1,1,0,0,1,1,1,0,0,0,75.29118586
0,0,1,1,0,0,1,1,1,0,0,1,75.60818338
0,0,1,1,0,0,1,1,1,0,1,0,75.7058723
0,0,1,1,0,0,1,1,1,0,1,1,75.47909141
0,0,1,1,0,0,1,1,1,1,0,0,76.57909226
0,0,1,1,0,0,1,1,1,1,0,1,75.84270024
0,0,1,1,0,0,1,1,1,1,1,0,76.6204474
0,0,1,1,0,0,1,1,1,1,1,1,76.94458222
0,0,1,1,0,1,0,0,0,0,0,0,16.34281325
0,0,1,1,0,1,0,0,0,0,0,1,108.3302834
0,0,1,1,0,1,0,0,0,0,1,0,108.3494751
0,0,1,1,0,1,0,0,0,0,1,1,107.8073428
0,0,1,1,0,1,0,0,0,1,0,0,108.1702356
0,0,1,1,0,1,0,0,0,1,0,1,108.995482
0,0,1,1,0,1,0,0,0,1,1,0,108.608968
0,0,1,1,0,1,0,0,0,1,1,1,107.7315259
0,0,1,1,0,1,0,0,1,0,0,0,108.1020012
0,0,1,1,0,1,0,0,1,0,0,1,109.2953844
0,0,1,1,0,1,0,0,1,0,1,0,107.9825075
0,0,1,1,0,1,0,0,1,0,1,1,106.1450863
0,0,1,1,0,1,0,0,1,1,0,0,104.3206859
0,0,1,1,0,1,0,0,1,1,0,1,109.4684896
0,0,1,1,0,1,0,0,1,1,1,0,109.7551725
0,0,1,1,0,1,0,0,1,1,1,1,108.8356109
0,0,1,1,0,1,0,1,0,0,0,0,109.242965
0,0,1,1,0,1,0,1,0,0,0,1,107.9389856
0,0,1,1,0,1,0,1,0,0,1,0,107.8746548
0,0,1,1,0,1,0,1,0,0,1,1,108.0056126
0,0,1,1,0,1,0,1,0,1,0,0,109.5057061
0,0,1,1,0,1,0,1,0,1,0,1,108.3670025
0,0,1,1,0,1,0,1,0,1,1,0,110.1483712
0,0,1,1,0,1,0,1,0,1,1,1,16.83768249
0,0,1,1,0,1,0,1,1,0,0,0,109.2280436
0,0,1,1,0,1,0,1,1,0,0,1,106.6545014
0,0,1,1,0,1,0,1,1,0,1,0,107.5149028
0,0,1,1,0,1,0,1,1,0,1,1,110.6776903
0,0,1,1,0,1,0,1,1,1,0,0,108.7106895
0,0,1,1,0,1,0,1,1,1,0,1,108.4731176
0,0,1,1,0,1,0,1,1,1,1,0,108.4598095
0,0,1,1,0,1,0,1,1,1,1,1,108.7825108
0,0,1,1,0,1,1,0,0,0,0,0,221.1510174
0,0,1,1,0,1,1,0,0,0,0,1,221.5342188
0,0,1,1,0,1,1,0,0,0,1,0,219.3192103
0,0,1,1,0,1,1,0,0,0,1,1,222.8727736
0,0,1,1,0,1,1,0,0,1,0,0,219.7465212
0,0,1,1,0,1,1,0,0,1,0,1,225.7997656
0,0,1,1,0,1,1,0,0,1,1,0,224.5216427
0,0,1,1,0,1,1,0,0,1,1,1,224.2000935
0,0,1,1,0,1,1,0,1,0,0,0,221.2100589
0,0,1,1,0,1,1,0,1,0,0,1,222.9540303
0,0,1,1,0,1,1,0,1,0,1,0,178.2298787
0,0,1,1,0,1,1,0,1,0,1,1,216.1144094
0,0,1,1,0,1,1,0,1,1,0,0,219.3873062
0,0,1,1,0,1,1,0,1,1,0,1,220.895062
0,0,1,1,0,1,1,0,1,1,1,0,218.9970057
0,0,1,1,0,1,1,0,1,1,1,1,219.579293
0,0,1,1,0,1,1,1,0,0,0,0,221.3373635
0,0,1,1,0,1,1,1,0,0,0,1,222.9259679
0,0,1,1,0,1,1,1,0,0,1,0,221.5882723
0,0,1,1,0,1,1,1,0,0,1,1,223.6457679
0,0,1,1,0,1,1,1,0,1,0,0,222.6038613
0,0,1,1,0,1,1,1,0,1,0,1,223.1658518
0,0,1,1,0,1,1,1,0,1,1,0,221.3309219
0,0,1,1,0,1,1,1,0,1,1,1,225.2653875
0,0,1,1,0,1,1,1,1,0,0,0,221.3832822
0,0,1,1,0,1,1,1,1,0,0,1,18.70951343
0,0,1,1,0,1,1,1,1,0,1,0,220.4956033
0,0,1,1,0,1,1,1,1,0,1,1,225.1050169
0,0,1,1,0,1,1,1,1,1,0,0,218.8515146
0,0,1,1,0,1,1,1,1,1,0,1,219.5784192
0,0,1,1,0,1,1,1,1,1,1,0,220.4314055
0,0,1,1,0,1,1,1,1,1,1,1,220.6006649
0,0,1,1,1,0,0,0,0,0,0,0,65.03242755
0,0,1,1,1,0,0,0,0,0,0,1,65.93902993
0,0,1,1,1,0,0,0,0,0,1,0,65.15960503
0,0,1,1,1,0,0,0,0,0,1,1,65.0177803
0,0,1,1,1,0,0,0,0,1,0,0,65.58905602
0,0,1,1,1,0,0,0,0,1,0,1,65.10040593
0,0,1,1,1,0,0,0,0,1,1,0,65.7931366
0,0,1,1,1,0,0,0,0,1,1,1,67.0896244
0,0,1,1,1,0,0,0,1,0,0,0,66.3073616
0,0,1,1,1,0,0,0,1,0,0,1,66.580163
0,0,1,1,1,0,0,0,1,0,1,0,66.63394499
0,0,1,1,1,0,0,0,1,0,1,1,65.95524168
0,0,1,1,1,0,0,0,1,1,0,0,65.4241426
0,0,1,1,1,0,0,0,1,1,0,1,65.9451158
0,0,1,1,1,0,0,0,1,1,1,0,66.27188778
0,0,1,1,1,0,0,0,1,1,1,1,67.24555516
0,0,1,1,1,0,0,1,0,0,0,0,65.39120746
0,0,1,1,1,0,0,1,0,0,0,1,66.79069853
0,0,1,1,1,0,0,1,0,0,1,0,66.2763536
0,0,1,1,1,0,0,1,0,0,1,1,66.61562753
0,0,1,1,1,0,0,1,0,1,0,0,65.06705475
0,0,1,1,1,0,0,1,0,1,0,1,66.19237208
0,0,1,1,1,0,0,1,0,1,1,0,66.22468948
0,0,1,1,1,0,0,1,0,1,1,1,65.46596313
0,0,1,1,1,0,0,1,1,0,0,0,65.49858212
0,0,1,1,1,0,0,1,1,0,0,1,65.99581456
0,0,1,1,1,0,0,1,1,0,1,0,65.28671312
0,0,1,1,1,0,0,1,1,0,1,1,65.49219751
0,0,1,1,1,0,0,1,1,1,0,0,65.00214052
0,0,1,1,1,0,0,1,1,1,0,1,2.972871542
0,0,1,1,1,0,0,1,1,1,1,0,65.02832961
0,0,1,1,1,0,0,1,1,1,1,1,65.55910158
0,0,1,1,1,0,1,0,0,0,0,0,88.31248355
0,0,1,1,1,0,1,0,0,0,0,1,89.01275349
0,0,1,1,1,0,1,0,0,0,1,0,88.44318247
