,,,,,,,,,,,,inference_time
0,0,0,1,1,1,0,1,0,0,0,1,62.75631118
0,0,0,1,1,1,0,1,0,0,1,0,62.65096569
0,0,0,1,1,1,0,1,0,0,1,1,62.72584748
0,0,0,1,1,1,0,1,0,1,0,0,62.75070214
0,0,0,1,1,1,0,1,0,1,0,1,62.52993798
0,0,0,1,1,1,0,1,0,1,1,0,62.68142366
0,0,0,1,1,1,0,1,0,1,1,1,62.88694954
0,0,0,1,1,1,0,1,1,0,0,0,62.79816246
0,0,0,1,1,1,0,1,1,0,0,1,62.71947765
0,0,0,1,1,1,0,1,1,0,1,0,62.74884963
0,0,0,1,1,1,0,1,1,0,1,1,62.47919774
0,0,0,1,1,1,0,1,1,1,0,0,62.80411816
0,0,0,1,1,1,0,1,1,1,0,1,62.84101772
0,0,0,1,1,1,0,1,1,1,1,0,62.66668773
0,0,0,1,1,1,0,1,1,1,1,1,62.60251403
0,0,0,1,1,1,1,0,0,0,0,0,123.0075574
0,0,0,1,1,1,1,0,0,0,0,1,123.3435111
0,0,0,1,1,1,1,0,0,0,1,0,123.2460933
0,0,0,1,1,1,1,0,0,0,1,1,123.103524
0,0,0,1,1,1,1,0,0,1,0,0,123.5667257
0,0,0,1,1,1,1,0,0,1,0,1,123.2762115
0,0,0,1,1,1,1,0,0,1,1,0,122.7998114
0,0,0,1,1,1,1,0,0,1,1,1,123.3625393
0,0,0,1,1,1,1,0,1,0,0,0,123.0328541
0,0,0,1,1,1,1,0,1,0,0,1,123.2153962
0,0,0,1,1,1,1,0,1,0,1,0,123.0245633
0,0,0,1,1,1,1,0,1,0,1,1,123.3138242
0,0,0,1,1,1,1,0,1,1,0,0,122.2196498
0,0,0,1,1,1,1,0,1,1,0,1,123.3972137
0,0,0,1,1,1,1,0,1,1,1,0,122.4921179
0,0,0,1,1,1,1,0,1,1,1,1,123.363739
0,0,0,1,1,1,1,1,0,0,0,0,123.1223481
0,0,0,1,1,1,1,1,0,0,0,1,123.1066992
0,0,0,1,1,1,1,1,0,0,1,0,123.1425278
0,0,0,1,1,1,1,1,0,0,1,1,123.125448
0,0,0,1,1,1,1,1,0,1,0,0,123.2359529
0,0,0,1,1,1,1,1,0,1,0,1,123.4546382
0,0,0,1,1,1,1,1,0,1,1,0,123.0041497
0,0,0,1,1,1,1,1,0,1,1,1,123.2287347
0,0,0,1,1,1,1,1,1,0,0,0,123.1673744
0,0,0,1,1,1,1,1,1,0,0,1,123.0680366
0,0,0,1,1,1,1,1,1,0,1,0,123.1148453
0,0,0,1,1,1,1,1,1,0,1,1,123.3996699
0,0,0,1,1,1,1,1,1,1,0,0,123.1047468
0,0,0,1,1,1,1,1,1,1,0,1,123.0895188
0,0,0,1,1,1,1,1,1,1,1,0,123.0667286
0,0,0,1,1,1,1,1,1,1,1,1,123.3692508
0,0,1,0,0,0,0,0,0,0,0,0,8.120445013
0,0,1,0,0,0,0,0,0,0,0,1,8.096215487
0,0,1,0,0,0,0,0,0,0,1,0,8.118647814
0,0,1,0,0,0,0,0,0,0,1,1,8.100400686
0,0,1,0,0,0,0,0,0,1,0,0,8.089615345
0,0,1,0,0,0,0,0,0,1,0,1,8.170346498
0,0,1,0,0,0,0,0,0,1,1,0,8.17789793
0,0,1,0,0,0,0,0,0,1,1,1,8.161557436
0,0,1,0,0,0,0,0,1,0,0,0,8.091619968
0,0,1,0,0,0,0,0,1,0,0,1,8.079522133
0,0,1,0,0,0,0,0,1,0,1,0,8.141716003
0,0,1,0,0,0,0,0,1,0,1,1,8.125455856
0,0,1,0,0,0,0,0,1,1,0,0,8.076681614
0,0,1,0,0,0,0,0,1,1,0,1,8.069708347
0,0,1,0,0,0,0,0,1,1,1,0,8.161607981
0,0,1,0,0,0,0,0,1,1,1,1,8.025523663
0,0,1,0,0,0,0,1,0,0,0,0,8.058792591
0,0,1,0,0,0,0,1,0,0,0,1,8.120491743
0,0,1,0,0,0,0,1,0,0,1,0,8.111339808
0,0,1,0,0,0,0,1,0,0,1,1,8.070656538
0,0,1,0,0,0,0,1,0,1,0,0,8.047219515
0,0,1,0,0,0,0,1,0,1,0,1,8.092007637
0,0,1,0,0,0,0,1,0,1,1,0,8.086081266
0,0,1,0,0,0,0,1,0,1,1,1,8.065272093
0,0,1,0,0,0,0,1,1,0,0,0,8.053939819
0,0,1,0,0,0,0,1,1,0,0,1,8.059996367
0,0,1,0,0,0,0,1,1,0,1,0,8.041305065
0,0,1,0,0,0,0,1,1,0,1,1,8.109832287
0,0,1,0,0,0,0,1,1,1,0,0,8.119081974
0,0,1,0,0,0,0,1,1,1,0,1,8.013540745
0,0,1,0,0,0,0,1,1,1,1,0,8.085608482
0,0,1,0,0,0,0,1,1,1,1,1,8.120930433
0,0,1,0,0,0,1,0,0,0,0,0,9.123742342
0,0,1,0,0,0,1,0,0,0,0,1,9.090547323
0,0,1,0,0,0,1,0,0,0,1,0,9.124664307
0,0,1,0,0,0,1,0,0,0,1,1,9.07679534
0,0,1,0,0,0,1,0,0,1,0,0,9.122827053
0,0,1,0,0,0,1,0,0,1,0,1,9.199802876
0,0,1,0,0,0,1,0,0,1,1,0,9.107734919
0,0,1,0,0,0,1,0,0,1,1,1,9.075462818
0,0,1,0,0,0,1,0,1,0,0,0,9.084909201
0,0,1,0,0,0,1,0,1,0,0,1,9.087097406
0,0,1,0,0,0,1,0,1,0,1,0,9.079895258
0,0,1,0,0,0,1,0,1,0,1,1,9.145460129
0,0,1,0,0,0,1,0,1,1,0,0,9.063978434
0,0,1,0,0,0,1,0,1,1,0,1,9.10469532
0,0,1,0,0,0,1,0,1,1,1,0,9.168620825
0,0,1,0,0,0,1,0,1,1,1,1,9.127393007
0,0,1,0,0,0,1,1,0,0,0,0,9.09768343
0,0,1,0,0,0,1,1,0,0,0,1,9.05859375
0,0,1,0,0,0,1,1,0,0,1,0,9.086610794
0,0,1,0,0,0,1,1,0,0,1,1,9.106324911
0,0,1,0,0,0,1,1,0,1,0,0,9.216727495
0,0,1,0,0,0,1,1,0,1,0,1,9.10369873
0,0,1,0,0,0,1,1,0,1,1,0,9.080850601
0,0,1,0,0,0,1,1,0,1,1,1,9.133647442
0,0,1,0,0,0,1,1,1,0,0,0,9.146196127
0,0,1,0,0,0,1,1,1,0,0,1,9.027910948
0,0,1,0,0,0,1,1,1,0,1,0,9.108559608
0,0,1,0,0,0,1,1,1,0,1,1,9.089041948
0,0,1,0,0,0,1,1,1,1,0,0,9.148904085
0,0,1,0,0,0,1,1,1,1,0,1,0.937787771
0,0,1,0,0,0,1,1,1,1,1,0,9.154649019
0,0,1,0,0,0,1,1,1,1,1,1,9.19977951
0,0,1,0,0,1,0,0,0,0,0,0,25.6304822
0,0,1,0,0,1,0,0,0,0,0,1,25.60420537
0,0,1,0,0,1,0,0,0,0,1,0,25.57524896
0,0,1,0,0,1,0,0,0,0,1,1,25.62971616
0,0,1,0,0,1,0,0,0,1,0,0,25.70882106
0,0,1,0,0,1,0,0,0,1,0,1,25.66648054
0,0,1,0,0,1,0,0,0,1,1,0,25.54398775
0,0,1,0,0,1,0,0,0,1,1,1,25.52284169
0,0,1,0,0,1,0,0,1,0,0,0,25.59014249
0,0,1,0,0,1,0,0,1,0,0,1,25.63006282
0,0,1,0,0,1,0,0,1,0,1,0,25.57620621
0,0,1,0,0,1,0,0,1,0,1,1,25.48793054
0,0,1,0,0,1,0,0,1,1,0,0,25.43751526
0,0,1,0,0,1,0,0,1,1,0,1,25.52657747
0,0,1,0,0,1,0,0,1,1,1,0,25.50923896
0,0,1,0,0,1,0,0,1,1,1,1,25.38115144
0,0,1,0,0,1,0,1,0,0,0,0,25.53869891
0,0,1,0,0,1,0,1,0,0,0,1,25.3949666
0,0,1,0,0,1,0,1,0,0,1,0,25.55912352
0,0,1,0,0,1,0,1,0,0,1,1,25.59304357
0,0,1,0,0,1,0,1,0,1,0,0,25.53874874
0,0,1,0,0,1,0,1,0,1,0,1,25.5046699
0,0,1,0,0,1,0,1,0,1,1,0,28.03268838
0,0,1,0,0,1,0,1,0,1,1,1,25.44693208
0,0,1,0,0,1,0,1,1,0,0,0,25.46690297
0,0,1,0,0,1,0,1,1,0,0,1,25.39942145
0,0,1,0,0,1,0,1,1,0,1,0,25.52639747
0,0,1,0,0,1,0,1,1,0,1,1,25.49448419
0,0,1,0,0,1,0,1,1,1,0,0,25.59817934
0,0,1,0,0,1,0,1,1,1,0,1,25.90728712
0,0,1,0,0,1,0,1,1,1,1,0,25.46650958
0,0,1,0,0,1,0,1,1,1,1,1,25.60326934
0,0,1,0,0,1,1,0,0,0,0,0,32.59634185
0,0,1,0,0,1,1,0,0,0,0,1,4.688114405
0,0,1,0,0,1,1,0,0,0,1,0,32.4514215
0,0,1,0,0,1,1,0,0,0,1,1,32.55557346
0,0,1,0,0,1,1,0,0,1,0,0,32.35434604
0,0,1,0,0,1,1,0,0,1,0,1,32.47375226
0,0,1,0,0,1,1,0,0,1,1,0,32.48571849
0,0,1,0,0,1,1,0,0,1,1,1,32.54545617
0,0,1,0,0,1,1,0,1,0,0,0,32.16737151
0,0,1,0,0,1,1,0,1,0,0,1,32.26243949
0,0,1,0,0,1,1,0,1,0,1,0,32.43286109
0,0,1,0,0,1,1,0,1,0,1,1,32.76484108
0,0,1,0,0,1,1,0,1,1,0,0,32.59494877
0,0,1,0,0,1,1,0,1,1,0,1,32.48950052
0,0,1,0,0,1,1,0,1,1,1,0,32.61852026
0,0,1,0,0,1,1,0,1,1,1,1,32.63623834
0,0,1,0,0,1,1,1,0,0,0,0,32.2817874
0,0,1,0,0,1,1,1,0,0,0,1,32.4385159
0,0,1,0,0,1,1,1,0,0,1,0,32.47947001
0,0,1,0,0,1,1,1,0,0,1,1,32.48891163
0,0,1,0,0,1,1,1,0,1,0,0,32.36077666
0,0,1,0,0,1,1,1,0,1,0,1,32.43421745
0,0,1,0,0,1,1,1,0,1,1,0,32.47747254
0,0,1,0,0,1,1,1,0,1,1,1,32.43957949
0,0,1,0,0,1,1,1,1,0,0,0,32.49741173
0,0,1,0,0,1,1,1,1,0,0,1,32.49850392
0,0,1,0,0,1,1,1,1,0,1,0,32.47623205
0,0,1,0,0,1,1,1,1,0,1,1,32.36227465
0,0,1,0,0,1,1,1,1,1,0,0,32.51634192
0,0,1,0,0,1,1,1,1,1,0,1,5.466111422
0,0,1,0,0,1,1,1,1,1,1,0,32.46459866
0,0,1,0,0,1,1,1,1,1,1,1,32.5800426
0,0,1,0,1,0,0,0,0,0,0,0,9.083246469
0,0,1,0,1,0,0,0,0,0,0,1,9.087985516
0,0,1,0,1,0,0,0,0,0,1,0,9.134451628
0,0,1,0,1,0,0,0,0,0,1,1,9.110083103
0,0,1,0,1,0,0,0,0,1,0,0,9.045258999
0,0,1,0,1,0,0,0,0,1,0,1,9.089779139
0,0,1,0,1,0,0,0,0,1,1,0,9.144952297
0,0,1,0,1,0,0,0,0,1,1,1,9.082469225
0,0,1,0,1,0,0,0,1,0,0,0,9.021127939
0,0,1,0,1,0,0,0,1,0,0,1,9.028213501
0,0,1,0,1,0,0,0,1,0,1,0,9.006634474
0,0,1,0,1,0,0,0,1,0,1,1,9.103568554
0,0,1,0,1,0,0,0,1,1,0,0,9.123096704
0,0,1,0,1,0,0,0,1,1,0,1,9.090836763
0,0,1,0,1,0,0,0,1,1,1,0,9.017570972
0,0,1,0,1,0,0,0,1,1,1,1,9.112709284
0,0,1,0,1,0,0,1,0,0,0,0,9.114312887
0,0,1,0,1,0,0,1,0,0,0,1,9.121886015
0,0,1,0,1,0,0,1,0,0,1,0,9.066066265
0,0,1,0,1,0,0,1,0,0,1,1,8.978658915
0,0,1,0,1,0,0,1,0,1,0,0,9.119400263
0,0,1,0,1,0,0,1,0,1,0,1,9.107938051
0,0,1,0,1,0,0,1,0,1,1,0,9.103619576
0,0,1,0,1,0,0,1,0,1,1,1,9.07431221
0,0,1,0,1,0,0,1,1,0,0,0,9.125635862
0,0,1,0,1,0,0,1,1,0,0,1,9.079682589
0,0,1,0,1,0,0,1,1,0,1,0,9.058716536
0,0,1,0,1,0,0,1,1,0,1,1,9.056587934
0,0,1,0,1,0,0,1,1,1,0,0,9.06050086
0,0,1,0,1,0,0,1,1,1,0,1,9.112476587
0,0,1,0,1,0,0,1,1,1,1,0,9.150161505
0,0,1,0,1,0,0,1,1,1,1,1,9.108582735
0,0,1,0,1,0,1,0,0,0,0,0,10.14857888
0,0,1,0,1,0,1,0,0,0,0,1,10.1768384
0,0,1,0,1,0,1,0,0,0,1,0,10.09029222
0,0,1,0,1,0,1,0,0,0,1,1,10.05124569
0,0,1,0,1,0,1,0,0,1,0,0,10.14375329
0,0,1,0,1,0,1,0,0,1,0,1,10.09814262
0,0,1,0,1,0,1,0,0,1,1,0,10.08056068
0,0,1,0,1,0,1,0,0,1,1,1,10.07355022
0,0,1,0,1,0,1,0,1,0,0,0,10.23817587
0,0,1,0,1,0,1,0,1,0,0,1,10.07200384
0,0,1,0,1,0,1,0,1,0,1,0,10.0862453
0,0,1,0,1,0,1,0,1,0,1,1,10.03943348
0,0,1,0,1,0,1,0,1,1,0,0,10.05871153
0,0,1,0,1,0,1,0,1,1,0,1,10.07944345
0,0,1,0,1,0,1,0,1,1,1,0,10.12013245
0,0,1,0,1,0,1,0,1,1,1,1,10.08851457
0,0,1,0,1,0,1,1,0,0,0,0,10.07009554
0,0,1,0,1,0,1,1,0,0,0,1,10.09676576
0,0,1,0,1,0,1,1,0,0,1,0,10.08291936
0,0,1,0,1,0,1,1,0,0,1,1,10.07035804
0,0,1,0,1,0,1,1,0,1,0,0,10.06266761
0,0,1,0,1,0,1,1,0,1,0,1,9.995443344
0,0,1,0,1,0,1,1,0,1,1,0,10.04051924
0,0,1,0,1,0,1,1,0,1,1,1,10.12794089
0,0,1,0,1,0,1,1,1,0,0,0,10.10435987
0,0,1,0,1,0,1,1,1,0,0,1,10.09862852
0,0,1,0,1,0,1,1,1,0,1,0,10.20820403
0,0,1,0,1,0,1,1,1,0,1,1,10.00707936
0,0,1,0,1,0,1,1,1,1,0,0,10.06705046
0,0,1,0,1,0,1,1,1,1,0,1,10.17898703
0,0,1,0,1,0,1,1,1,1,1,0,10.10196471
0,0,1,0,1,0,1,1,1,1,1,1,10.17161846
0,0,1,0,1,1,0,0,0,0,0,0,26.61119866
0,0,1,0,1,1,0,0,0,0,0,1,26.50584435
0,0,1,0,1,1,0,0,0,0,1,0,26.5186131
0,0,1,0,1,1,0,0,0,0,1,1,26.5571804
0,0,1,0,1,1,0,0,0,1,0,0,2.55254817
0,0,1,0,1,1,0,0,0,1,0,1,26.34008574
0,0,1,0,1,1,0,0,0,1,1,0,26.3732965
0,0,1,0,1,1,0,0,0,1,1,1,26.43998528
0,0,1,0,1,1,0,0,1,0,0,0,26.61737156
0,0,1,0,1,1,0,0,1,0,0,1,26.42844582
0,0,1,0,1,1,0,0,1,0,1,0,26.58711958
0,0,1,0,1,1,0,0,1,0,1,1,26.44907212
0,0,1,0,1,1,0,0,1,1,0,0,26.54592872
0,0,1,0,1,1,0,0,1,1,0,1,26.61640811
0,0,1,0,1,1,0,0,1,1,1,0,26.42453909
0,0,1,0,1,1,0,0,1,1,1,1,26.58558273
0,0,1,0,1,1,0,1,0,0,0,0,26.64558673
0,0,1,0,1,1,0,1,0,0,0,1,26.56107092
0,0,1,0,1,1,0,1,0,0,1,0,26.62008333
0,0,1,0,1,1,0,1,0,0,1,1,26.48034811
0,0,1,0,1,1,0,1,0,1,0,0,26.62742448
0,0,1,0,1,1,0,1,0,1,0,1,26.48844171
0,0,1,0,1,1,0,1,0,1,1,0,26.55848837
0,0,1,0,1,1,0,1,0,1,1,1,26.56929755
0,0,1,0,1,1,0,1,1,0,0,0,26.61457157
0,0,1,0,1,1,0,1,1,0,0,1,26.60681105
0,0,1,0,1,1,0,1,1,0,1,0,26.63710713
0,0,1,0,1,1,0,1,1,0,1,1,26.50407481
0,0,1,0,1,1,0,1,1,1,0,0,26.36597419
0,0,1,0,1,1,0,1,1,1,0,1,26.41046834
0,0,1,0,1,1,0,1,1,1,1,0,26.53209591
0,0,1,0,1,1,0,1,1,1,1,1,26.57650852
0,0,1,0,1,1,1,0,0,0,0,0,33.4640739
0,0,1,0,1,1,1,0,0,0,0,1,33.3943119
0,0,1,0,1,1,1,0,0,0,1,0,33.37922072
0,0,1,0,1,1,1,0,0,0,1,1,33.28876877
0,0,1,0,1,1,1,0,0,1,0,0,33.56158519
0,0,1,0,1,1,1,0,0,1,0,1,24.59659743
0,0,1,0,1,1,1,0,0,1,1,0,33.46708179
0,0,1,0,1,1,1,0,0,1,1,1,33.44657898
0,0,1,0,1,1,1,0,1,0,0,0,33.33574939
0,0,1,0,1,1,1,0,1,0,0,1,33.37103176
0,0,1,0,1,1,1,0,1,0,1,0,33.30420494
0,0,1,0,1,1,1,0,1,0,1,1,33.27204418
0,0,1,0,1,1,1,0,1,1,0,0,33.43316603
0,0,1,0,1,1,1,0,1,1,0,1,33.53252506
0,0,1,0,1,1,1,0,1,1,1,0,33.47008801
0,0,1,0,1,1,1,0,1,1,1,1,33.42403078
0,0,1,0,1,1,1,1,0,0,0,0,33.5294857
0,0,1,0,1,1,1,1,0,0,0,1,33.52653813
0,0,1,0,1,1,1,1,0,0,1,0,33.42798209
0,0,1,0,1,1,1,1,0,0,1,1,33.4684031
0,0,1,0,1,1,1,1,0,1,0,0,33.55662298
0,0,1,0,1,1,1,1,0,1,0,1,33.41197062
0,0,1,0,1,1,1,1,0,1,1,0,33.4499054
0,0,1,0,1,1,1,1,0,1,1,1,33.40568876
0,0,1,0,1,1,1,1,1,0,0,0,33.35616612
0,0,1,0,1,1,1,1,1,0,0,1,33.38804436
0,0,1,0,1,1,1,1,1,0,1,0,33.49029684
0,0,1,0,1,1,1,1,1,0,1,1,33.65977907
0,0,1,0,1,1,1,1,1,1,0,0,33.57781148
0,0,1,0,1,1,1,1,1,1,0,1,33.58127189
0,0,1,0,1,1,1,1,1,1,1,0,33.50961781
0,0,1,0,1,1,1,1,1,1,1,1,33.43991351
0,0,1,1,0,0,0,0,0,0,0,0,27.06376815
0,0,1,1,0,0,0,0,0,0,0,1,27.11185288
0,0,1,1,0,0,0,0,0,0,1,0,27.04687309
0,0,1,1,0,0,0,0,0,0,1,1,27.02273297
0,0,1,1,0,0,0,0,0,1,0,0,26.91556644
0,0,1,1,0,0,0,0,0,1,0,1,26.8987627
0,0,1,1,0,0,0,0,0,1,1,0,27.05792189
0,0,1,1,0,0,0,0,0,1,1,1,27.1147542
0,0,1,1,0,0,0,0,1,0,0,0,27.0849545
0,0,1,1,0,0,0,0,1,0,0,1,26.9521873
0,0,1,1,0,0,0,0,1,0,1,0,27.0638268
0,0,1,1,0,0,0,0,1,0,1,1,27.04010582
0,0,1,1,0,0,0,0,1,1,0,0,27.18982267
0,0,1,1,0,0,0,0,1,1,0,1,26.87971902
0,0,1,1,0,0,0,0,1,1,1,0,27.11777377
0,0,1,1,0,0,0,0,1,1,1,1,26.92146397
0,0,1,1,0,0,0,1,0,0,0,0,26.87109566
0,0,1,1,0,0,0,1,0,0,0,1,27.06700397
0,0,1,1,0,0,0,1,0,0,1,0,27.04236817
0,0,1,1,0,0,0,1,0,0,1,1,27.03979158
0,0,1,1,0,0,0,1,0,1,0,0,26.98789525
0,0,1,1,0,0,0,1,0,1,0,1,27.10458612
0,0,1,1,0,0,0,1,0,1,1,0,27.0737164
0,0,1,1,0,0,0,1,0,1,1,1,27.00638962
0,0,1,1,0,0,0,1,1,0,0,0,27.13680482
0,0,1,1,0,0,0,1,1,0,0,1,27.07101297
0,0,1,1,0,0,0,1,1,0,1,0,27.00303912
0,0,1,1,0,0,0,1,1,0,1,1,27.00876975
0,0,1,1,0,0,0,1,1,1,0,0,26.97041893
0,0,1,1,0,0,0,1,1,1,0,1,27.15548754
0,0,1,1,0,0,0,1,1,1,1,0,27.19064498
0,0,1,1,0,0,0,1,1,1,1,1,27.31732249
0,0,1,1,0,0,1,0,0,0,0,0,3.793480635
0,0,1,1,0,0,1,0,0,0,0,1,39.62326384
0,0,1,1,0,0,1,0,0,0,1,0,15.79568577
0,0,1,1,0,0,1,0,0,0,1,1,39.52415776
0,0,1,1,0,0,1,0,0,1,0,0,39.50044489
0,0,1,1,0,0,1,0,0,1,0,1,39.50375295
0,0,1,1,0,0,1,0,0,1,1,0,39.54547787
0,0,1,1,0,0,1,0,0,1,1,1,39.46530366
0,0,1,1,0,0,1,0,1,0,0,0,39.54094124
0,0,1,1,0,0,1,0,1,0,0,1,39.4605875
0,0,1,1,0,0,1,0,1,0,1,0,39.4031837
0,0,1,1,0,0,1,0,1,0,1,1,39.45966458
0,0,1,1,0,0,1,0,1,1,0,0,39.57098579
0,0,1,1,0,0,1,0,1,1,0,1,39.2664721
0,0,1,1,0,0,1,0,1,1,1,0,39.47775245
0,0,1,1,0,0,1,0,1,1,1,1,39.26962829
0,0,1,1,0,0,1,1,0,0,0,0,39.57518888
0,0,1,1,0,0,1,1,0,0,0,1,39.487643
0,0,1,1,0,0,1,1,0,0,1,0,39.57435393
0,0,1,1,0,0,1,1,0,0,1,1,39.4682312
0,0,1,1,0,0,1,1,0,1,0,0,39.63212299
0,0,1,1,0,0,1,1,0,1,0,1,39.68153787
0,0,1,1,0,0,1,1,0,1,1,0,39.41846061
0,0,1,1,0,0,1,1,0,1,1,1,39.68514848
0,0,1,1,0,0,1,1,1,0,0,0,39.69494629
0,0,1,1,0,0,1,1,1,0,0,1,39.46900392
0,0,1,1,0,0,1,1,1,0,1,0,39.48352265
0,0,1,1,0,0,1,1,1,0,1,1,39.20485592
0,0,1,1,0,0,1,1,1,1,0,0,39.28460026
0,0,1,1,0,0,1,1,1,1,0,1,39.32818103
0,0,1,1,0,0,1,1,1,1,1,0,39.46224976
0,0,1,1,0,0,1,1,1,1,1,1,39.77192092
0,0,1,1,0,1,0,0,0,0,0,0,55.47285247
0,0,1,1,0,1,0,0,0,0,0,1,55.46983314
0,0,1,1,0,1,0,0,0,0,1,0,55.44825816
0,0,1,1,0,1,0,0,0,0,1,1,55.32154131
0,0,1,1,0,1,0,0,0,1,0,0,55.24980831
0,0,1,1,0,1,0,0,0,1,0,1,55.833781
0,0,1,1,0,1,0,0,0,1,1,0,55.89343214
0,0,1,1,0,1,0,0,0,1,1,1,56.07483768
0,0,1,1,0,1,0,0,1,0,0,0,56.05556846
0,0,1,1,0,1,0,0,1,0,0,1,55.74509192
0,0,1,1,0,1,0,0,1,0,1,0,55.98728704
0,0,1,1,0,1,0,0,1,0,1,1,55.6994915
0,0,1,1,0,1,0,0,1,1,0,0,55.32163239
0,0,1,1,0,1,0,0,1,1,0,1,55.02379775
0,0,1,1,0,1,0,0,1,1,1,0,55.27315521
0,0,1,1,0,1,0,0,1,1,1,1,56.06134248
0,0,1,1,0,1,0,1,0,0,0,0,55.75547218
0,0,1,1,0,1,0,1,0,0,0,1,55.58609033
0,0,1,1,0,1,0,1,0,0,1,0,55.93356752
0,0,1,1,0,1,0,1,0,0,1,1,56.02634096
0,0,1,1,0,1,0,1,0,1,0,0,56.01700425
0,0,1,1,0,1,0,1,0,1,0,1,56.38283658
0,0,1,1,0,1,0,1,0,1,1,0,55.87580776
0,0,1,1,0,1,0,1,0,1,1,1,56.17858243
0,0,1,1,0,1,0,1,1,0,0,0,55.75662589
0,0,1,1,0,1,0,1,1,0,0,1,56.13276148
0,0,1,1,0,1,0,1,1,0,1,0,56.10585952
0,0,1,1,0,1,0,1,1,0,1,1,55.83635926
0,0,1,1,0,1,0,1,1,1,0,0,55.52911687
0,0,1,1,0,1,0,1,1,1,0,1,55.78813243
0,0,1,1,0,1,0,1,1,1,1,0,55.46378756
0,0,1,1,0,1,0,1,1,1,1,1,55.52570748
0,0,1,1,0,1,1,0,0,0,0,0,115.2101579
0,0,1,1,0,1,1,0,0,0,0,1,116.461447
0,0,1,1,0,1,1,0,0,0,1,0,115.521184
0,0,1,1,0,1,1,0,0,0,1,1,116.0895903
0,0,1,1,0,1,1,0,0,1,0,0,115.4357195
0,0,1,1,0,1,1,0,0,1,0,1,116.428405
0,0,1,1,0,1,1,0,0,1,1,0,115.2057347
0,0,1,1,0,1,1,0,0,1,1,1,116.1083233
0,0,1,1,0,1,1,0,1,0,0,0,115.4475656
0,0,1,1,0,1,1,0,1,0,0,1,115.8228924
0,0,1,1,0,1,1,0,1,0,1,0,115.69157
0,0,1,1,0,1,1,0,1,0,1,1,115.7319348
0,0,1,1,0,1,1,0,1,1,0,0,115.3172956
0,0,1,1,0,1,1,0,1,1,0,1,115.0299149
0,0,1,1,0,1,1,0,1,1,1,0,115.4922926
0,0,1,1,0,1,1,0,1,1,1,1,115.2662301
0,0,1,1,0,1,1,1,0,0,0,0,115.7283139
0,0,1,1,0,1,1,1,0,0,0,1,116.051275
0,0,1,1,0,1,1,1,0,0,1,0,116.2421682
0,0,1,1,0,1,1,1,0,0,1,1,116.2895701
0,0,1,1,0,1,1,1,0,1,0,0,115.9324017
0,0,1,1,0,1,1,1,0,1,0,1,115.742713
0,0,1,1,0,1,1,1,0,1,1,0,116.0919259
0,0,1,1,0,1,1,1,0,1,1,1,116.2932661
0,0,1,1,0,1,1,1,1,0,0,0,116.3342423
0,0,1,1,0,1,1,1,1,0,0,1,116.1549942
0,0,1,1,0,1,1,1,1,0,1,0,116.0871632
0,0,1,1,0,1,1,1,1,0,1,1,116.4901085
0,0,1,1,0,1,1,1,1,1,0,0,114.9646933
0,0,1,1,0,1,1,1,1,1,0,1,115.3934131
0,0,1,1,0,1,1,1,1,1,1,0,114.9743581
0,0,1,1,0,1,1,1,1,1,1,1,115.1814673
0,0,1,1,1,0,0,0,0,0,0,0,33.98625445
0,0,1,1,1,0,0,0,0,0,0,1,34.08797312
0,0,1,1,1,0,0,0,0,0,1,0,33.96745396
0,0,1,1,1,0,0,0,0,0,1,1,34.00537705
0,0,1,1,1,0,0,0,0,1,0,0,33.88610339
0,0,1,1,1,0,0,0,0,1,0,1,33.96640635
0,0,1,1,1,0,0,0,0,1,1,0,34.15708399
0,0,1,1,1,0,0,0,0,1,1,1,33.87888193
0,0,1,1,1,0,0,0,1,0,0,0,34.18430996
0,0,1,1,1,0,0,0,1,0,0,1,34.11035323
0,0,1,1,1,0,0,0,1,0,1,0,33.99684501
0,0,1,1,1,0,0,0,1,0,1,1,34.05093241
0,0,1,1,1,0,0,0,1,1,0,0,33.96036816
0,0,1,1,1,0,0,0,1,1,0,1,34.05851984
0,0,1,1,1,0,0,0,1,1,1,0,33.91780353
0,0,1,1,1,0,0,0,1,1,1,1,34.17175674
0,0,1,1,1,0,0,1,0,0,0,0,34.0933969
0,0,1,1,1,0,0,1,0,0,0,1,34.02590847
0,0,1,1,1,0,0,1,0,0,1,0,33.98212743
0,0,1,1,1,0,0,1,0,0,1,1,34.07465935
0,0,1,1,1,0,0,1,0,1,0,0,33.95362449
0,0,1,1,1,0,0,1,0,1,0,1,33.98004031
0,0,1,1,1,0,0,1,0,1,1,0,33.91829538
0,0,1,1,1,0,0,1,0,1,1,1,33.933707
0,0,1,1,1,0,0,1,1,0,0,0,34.06666923
0,0,1,1,1,0,0,1,1,0,0,1,33.93857241
0,0,1,1,1,0,0,1,1,0,1,0,33.90680313
0,0,1,1,1,0,0,1,1,0,1,1,33.97819257
0,0,1,1,1,0,0,1,1,1,0,0,34.03496575
0,0,1,1,1,0,0,1,1,1,0,1,34.06730318
0,0,1,1,1,0,0,1,1,1,1,0,33.95874977
0,0,1,1,1,0,0,1,1,1,1,1,33.93435669
0,0,1,1,1,0,1,0,0,0,0,0,46.65044665
0,0,1,1,1,0,1,0,0,0,0,1,46.41211057
0,0,1,1,1,0,1,0,0,0,1,0,46.50823998
