root,multiAccept,sendfile,compression,noCompression,serverCache,keepalive,basicAuth,tls,ecdsaCertificate,aesTls,tlsMoreBits,tcpNoDelay,tcpNoPush,compressionLevel,performance
1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,398.42
1,1,0,1,0,1,0,0,1,1,0,0,0,0,5,400.8072
1,1,0,1,0,1,0,0,1,1,0,0,0,0,9,400.6996
1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,397.77
1,1,0,1,0,1,0,0,1,1,0,0,0,1,5,399.4866
1,1,0,1,0,1,0,0,1,1,0,0,0,1,9,399.8088
1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,402.037
1,1,0,1,0,1,0,0,1,1,0,0,1,0,5,409.025
1,1,0,1,0,1,0,0,1,1,0,0,1,0,9,409.4366
1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,409.0506
1,1,0,1,0,1,0,0,1,1,0,0,1,1,5,408.2786
1,1,0,1,0,1,0,0,1,1,0,0,1,1,9,408.5744
1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,400.7554
1,1,1,1,0,0,0,0,1,1,0,0,0,0,5,401.0614
1,1,1,1,0,0,0,0,1,1,0,0,0,0,9,402.0892
1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,399.1726
1,1,1,1,0,0,0,0,1,1,0,0,0,1,5,402.2968
1,1,1,1,0,0,0,0,1,1,0,0,0,1,9,401.5968
1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,407.8632
1,1,1,1,0,0,0,0,1,1,0,0,1,0,5,408.062
1,1,1,1,0,0,0,0,1,1,0,0,1,0,9,406.2036
1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,400.1642
1,1,1,1,0,0,0,0,1,1,0,0,1,1,5,409.4978
1,1,1,1,0,0,0,0,1,1,0,0,1,1,9,410.2214
1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,399.7422
1,1,1,1,0,1,0,0,1,1,0,0,0,0,5,401.1206
1,1,1,1,0,1,0,0,1,1,0,0,0,0,9,401.5496
1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,401.3622
1,1,1,1,0,1,0,0,1,1,0,0,0,1,5,400.2912
1,1,1,1,0,1,0,0,1,1,0,0,0,1,9,400.8206
1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,408.1376
1,1,1,1,0,1,0,0,1,1,0,0,1,0,5,400.4868
1,1,1,1,0,1,0,0,1,1,0,0,1,0,9,408.7386
1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,407.0038
1,1,1,1,0,1,0,0,1,1,0,0,1,1,5,408.0524
1,1,1,1,0,1,0,0,1,1,0,0,1,1,9,408.7942
1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,397.0354
1,0,0,1,0,0,0,0,1,1,1,0,0,0,5,394.1062
1,0,0,1,0,0,0,0,1,1,1,0,0,0,9,396.4334
1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,393.1548
1,0,0,1,0,0,0,0,1,1,1,0,0,1,5,395.8738
1,0,0,1,0,0,0,0,1,1,1,0,0,1,9,396.0408
1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,396.249
1,0,0,1,0,0,0,0,1,1,1,0,1,0,5,395.8736
1,0,0,1,0,0,0,0,1,1,1,0,1,0,9,403.5422
1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,400.798
1,0,0,1,0,0,0,0,1,1,1,0,1,1,5,403.4618
1,0,0,1,0,0,0,0,1,1,1,0,1,1,9,395.3142
1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,393.854
1,0,0,1,0,0,0,0,1,1,1,1,0,0,5,393.2642
1,0,0,1,0,0,0,0,1,1,1,1,0,0,9,394.3132
1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,395.781
1,0,0,1,0,0,0,0,1,1,1,1,0,1,5,396.2602
1,0,0,1,0,0,0,0,1,1,1,1,0,1,9,394.4342
1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,393.2246
1,0,0,1,0,0,0,0,1,1,1,1,1,0,5,403.2198
1,0,0,1,0,0,0,0,1,1,1,1,1,0,9,399.5066
1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,402.0492
1,0,0,1,0,0,0,0,1,1,1,1,1,1,5,394.6436
1,0,0,1,0,0,0,0,1,1,1,1,1,1,9,396.0632
1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,394.0398
1,0,0,1,0,1,0,0,1,1,1,0,0,0,5,396.0568
1,0,0,1,0,1,0,0,1,1,1,0,0,0,9,393.4886
1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,394.8102
1,0,0,1,0,1,0,0,1,1,1,0,0,1,5,394.5044
1,0,0,1,0,1,0,0,1,1,1,0,0,1,9,393.4272
1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,399.6694
1,0,0,1,0,1,0,0,1,1,1,0,1,0,5,401.3532
1,0,0,1,0,1,0,0,1,1,1,0,1,0,9,391.2494
1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,393.5706
1,0,0,1,0,1,0,0,1,1,1,0,1,1,5,395.3466
1,0,0,1,0,1,0,0,1,1,1,0,1,1,9,393.1138
1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,394.0282
1,0,0,1,0,1,0,0,1,1,1,1,0,0,5,394.4064
1,0,0,1,0,1,0,0,1,1,1,1,0,0,9,395.4716
1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,393.931
1,0,0,1,0,1,0,0,1,1,1,1,0,1,5,402.332
1,0,0,1,0,1,0,0,1,1,1,1,0,1,9,401.0328
1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,400.8256
1,0,0,1,0,1,0,0,1,1,1,1,1,0,5,396.0716
1,0,0,1,0,1,0,0,1,1,1,1,1,0,9,394.555
1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,395.5234
1,0,0,1,0,1,0,0,1,1,1,1,1,1,5,394.8436
1,0,0,1,0,1,0,0,1,1,1,1,1,1,9,395.9156
1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,396.3024
1,0,1,1,0,0,0,0,1,1,1,0,0,0,5,394.9796
1,0,1,1,0,0,0,0,1,1,1,0,0,0,9,396.5862
1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,392.0946
1,0,1,1,0,0,0,0,1,1,1,0,0,1,5,401.144
1,0,1,1,0,0,0,0,1,1,1,0,0,1,9,400.9022
1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,402.611
1,0,1,1,0,0,0,0,1,1,1,0,1,0,5,396.3584
1,0,1,1,0,0,0,0,1,1,1,0,1,0,9,393.8092
1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,395.3466
1,0,1,1,0,0,0,0,1,1,1,0,1,1,5,393.322
1,0,1,1,0,0,0,0,1,1,1,0,1,1,9,393.5924
1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,401.2296
1,0,1,1,0,0,0,0,1,1,1,1,0,0,5,402.8822
1,0,1,1,0,0,0,0,1,1,1,1,0,0,9,393.2354
1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,394.1314
1,0,1,1,0,0,0,0,1,1,1,1,0,1,5,393.0044
1,0,1,1,0,0,0,0,1,1,1,1,0,1,9,393.451
1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,393.5832
1,0,1,1,0,0,0,0,1,1,1,1,1,0,5,401.3884
1,0,1,1,0,0,0,0,1,1,1,1,1,0,9,394.9148
1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,394.3604
1,0,1,1,0,0,0,0,1,1,1,1,1,1,5,395.2138
1,0,1,1,0,0,0,0,1,1,1,1,1,1,9,393.3312
1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,394.243
1,0,1,1,0,1,0,0,1,1,1,0,0,0,5,402.7628
1,0,1,1,0,1,0,0,1,1,1,0,0,0,9,403.8858
1,0,1,1,0,1,0,0,1,1,1,0,0,1,1,400.8062
1,0,1,1,0,1,0,0,1,1,1,0,0,1,5,394.7628
1,0,1,1,0,1,0,0,1,1,1,0,0,1,9,395.7
1,0,1,1,0,1,0,0,1,1,1,0,1,0,1,393.3462
1,0,1,1,0,1,0,0,1,1,1,0,1,0,5,395.0702
1,0,1,1,0,1,0,0,1,1,1,0,1,0,9,394.6806
1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,394.4772
1,0,1,1,0,1,0,0,1,1,1,0,1,1,5,394.9416
1,0,1,1,0,1,0,0,1,1,1,0,1,1,9,395.8286
1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,392.4996
1,0,1,1,0,1,0,0,1,1,1,1,0,0,5,402.5726
1,0,1,1,0,1,0,0,1,1,1,1,0,0,9,394.54
1,0,1,1,0,1,0,0,1,1,1,1,0,1,1,395.513
1,0,1,1,0,1,0,0,1,1,1,1,0,1,5,395.0282
1,0,1,1,0,1,0,0,1,1,1,1,0,1,9,393.594
1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,393.6942
1,0,1,1,0,1,0,0,1,1,1,1,1,0,5,393.3104
1,0,1,1,0,1,0,0,1,1,1,1,1,0,9,395.9656
1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,394.9262
1,0,1,1,0,1,0,0,1,1,1,1,1,1,5,397.168
1,0,1,1,0,1,0,0,1,1,1,1,1,1,9,397.6914
1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,400.363
1,1,0,1,0,0,0,0,1,1,1,0,0,0,5,401.904
1,1,0,1,0,0,0,0,1,1,1,0,0,0,9,401.5284
1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,402.1948
1,1,0,1,0,0,0,0,1,1,1,0,0,1,5,400.4604
1,1,0,1,0,0,0,0,1,1,1,0,0,1,9,401.9392
1,1,0,1,0,0,0,0,1,1,1,0,1,0,1,401.4126
1,1,0,1,0,0,0,0,1,1,1,0,1,0,5,409.9808
1,1,0,1,0,0,0,0,1,1,1,0,1,0,9,408.4952
1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,410.0414
1,1,0,1,0,0,0,0,1,1,1,0,1,1,5,398.2444
1,1,0,1,0,0,0,0,1,1,1,0,1,1,9,400.8962
1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,401.2238
1,1,0,1,0,0,0,0,1,1,1,1,0,0,5,402.0124
1,1,0,1,0,0,0,0,1,1,1,1,0,0,9,402.0942
1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,401.3582
1,1,0,1,0,0,0,0,1,1,1,1,0,1,5,402.3162
1,1,0,1,0,0,0,0,1,1,1,1,0,1,9,401.6686
1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,401.8056
1,1,0,1,0,0,0,0,1,1,1,1,1,0,5,408.2478
1,1,0,1,0,0,0,0,1,1,1,1,1,0,9,409.995
1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,401.42
1,1,0,1,0,0,0,0,1,1,1,1,1,1,5,397.9174
1,1,0,1,0,0,0,0,1,1,1,1,1,1,9,400.7646
1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,399.9342
1,1,0,1,0,1,0,0,1,1,1,0,0,0,5,399.5194
1,1,0,1,0,1,0,0,1,1,1,0,0,0,9,402.5692
1,1,0,1,0,1,0,0,1,1,1,0,0,1,1,408.5428
1,1,0,1,0,1,0,0,1,1,1,0,0,1,5,407.2336
1,1,0,1,0,1,0,0,1,1,1,0,0,1,9,401.2544
1,1,0,1,0,1,0,0,1,1,1,0,1,0,1,399.7052
1,1,0,1,0,1,0,0,1,1,1,0,1,0,5,408.4532
1,1,0,1,0,1,0,0,1,1,1,0,1,0,9,402.622
1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,400.101
1,1,0,1,0,1,0,0,1,1,1,0,1,1,5,400.2788
1,1,0,1,0,1,0,0,1,1,1,0,1,1,9,399.6132
1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,399.6778
1,1,0,1,0,1,0,0,1,1,1,1,0,0,5,401.5046
1,1,0,1,0,1,0,0,1,1,1,1,0,0,9,410.1386
1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,408.6284
1,1,0,1,0,1,0,0,1,1,1,1,0,1,5,409.1118
1,1,0,1,0,1,0,0,1,1,1,1,0,1,9,402.5498
1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,408.605
1,1,0,1,0,1,0,0,1,1,1,1,1,0,5,400.219
1,1,0,1,0,1,0,0,1,1,1,1,1,0,9,400.5124
1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,401.4966
1,1,0,1,0,1,0,0,1,1,1,1,1,1,5,402.2022
1,1,0,1,0,1,0,0,1,1,1,1,1,1,9,409.115
1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,400.552
1,1,1,1,0,0,0,0,1,1,1,0,0,0,5,401.738
1,1,1,1,0,0,0,0,1,1,1,0,0,0,9,403.355
1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,410.2
1,1,1,1,0,0,0,0,1,1,1,0,0,1,5,409.5928
1,1,1,1,0,0,0,0,1,1,1,0,0,1,9,408.442
1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,400.6564
1,1,1,1,0,0,0,0,1,1,1,0,1,0,5,400.6742
1,1,1,1,0,0,0,0,1,1,1,0,1,0,9,401.4958
1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,401.5532
1,1,1,1,0,0,0,0,1,1,1,0,1,1,5,401.6938
1,1,1,1,0,0,0,0,1,1,1,0,1,1,9,401.0974
1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,401.2908
1,1,1,1,0,0,0,0,1,1,1,1,0,0,5,401.2656
1,1,1,1,0,0,0,0,1,1,1,1,0,0,9,409.8188
1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,408.5866
1,1,1,1,0,0,0,0,1,1,1,1,0,1,5,402.6556
1,1,1,1,0,0,0,0,1,1,1,1,0,1,9,401.9022
1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,402.9398
1,1,1,1,0,0,0,0,1,1,1,1,1,0,5,402.0092
1,1,1,1,0,0,0,0,1,1,1,1,1,0,9,401.0934
1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,400.2518
1,1,1,1,0,0,0,0,1,1,1,1,1,1,5,401.8032
1,1,1,1,0,0,0,0,1,1,1,1,1,1,9,402.5268
1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,400.8918
1,1,1,1,0,1,0,0,1,1,1,0,0,0,5,400.4002
1,1,1,1,0,1,0,0,1,1,1,0,0,0,9,401.8434
1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,407.8742
1,1,1,1,0,1,0,0,1,1,1,0,0,1,5,410.3232
1,1,1,1,0,1,0,0,1,1,1,0,0,1,9,399.4804
1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,399.7954
1,1,1,1,0,1,0,0,1,1,1,0,1,0,5,399.7146
1,1,1,1,0,1,0,0,1,1,1,0,1,0,9,401.5492
1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,401.0568
1,1,1,1,0,1,0,0,1,1,1,0,1,1,5,401.3894
1,1,1,1,0,1,0,0,1,1,1,0,1,1,9,407.4358
1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,401.0092
1,1,1,1,0,1,0,0,1,1,1,1,0,0,5,401.1464
1,1,1,1,0,1,0,0,1,1,1,1,0,0,9,402.3956
1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,400.4142
1,1,1,1,0,1,0,0,1,1,1,1,0,1,5,401.6416
1,1,1,1,0,1,0,0,1,1,1,1,0,1,9,402.723
1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,401.025
1,1,1,1,0,1,0,0,1,1,1,1,1,0,5,400.8398
1,1,1,1,0,1,0,0,1,1,1,1,1,0,9,409.1436
1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,401.4146
1,1,1,1,0,1,0,0,1,1,1,1,1,1,5,402.1862
1,1,1,1,0,1,0,0,1,1,1,1,1,1,9,401.9788
1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,406.4728
1,0,0,1,0,0,0,1,1,1,0,0,0,0,5,406.1092
1,0,0,1,0,0,0,1,1,1,0,0,0,0,9,406.669
1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,407.417
1,0,0,1,0,0,0,1,1,1,0,0,0,1,5,407.2018
1,0,0,1,0,0,0,1,1,1,0,0,0,1,9,417.1502
1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,407.3616
1,0,0,1,0,0,0,1,1,1,0,0,1,0,5,415.2602
1,0,0,1,0,0,0,1,1,1,0,0,1,0,9,414.9274
1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,406.0674
1,0,0,1,0,0,0,1,1,1,0,0,1,1,5,406.11
1,0,0,1,0,0,0,1,1,1,0,0,1,1,9,407.2044
1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,407.1108
1,0,0,1,0,1,0,1,1,1,0,0,0,0,5,407.9248
1,0,0,1,0,1,0,1,1,1,0,0,0,0,9,409.5484
1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,405.8444
1,0,0,1,0,1,0,1,1,1,0,0,0,1,5,406.4906
1,0,0,1,0,1,0,1,1,1,0,0,0,1,9,405.7298
1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,406.8166
1,0,0,1,0,1,0,1,1,1,0,0,1,0,5,417.1108
1,0,0,1,0,1,0,1,1,1,0,0,1,0,9,414.5578
1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,406.725
1,0,0,1,0,1,0,1,1,1,0,0,1,1,5,407.9578
1,0,0,1,0,1,0,1,1,1,0,0,1,1,9,407.1398
1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,407.3148
1,0,1,1,0,0,0,1,1,1,0,0,0,0,5,407.8924
1,0,1,1,0,0,0,1,1,1,0,0,0,0,9,416.0964
1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,415.5308
1,0,1,1,0,0,0,1,1,1,0,0,0,1,5,416.8712
1,0,1,1,0,0,0,1,1,1,0,0,0,1,9,407.3154
1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,406.3794
1,0,1,1,0,0,0,1,1,1,0,0,1,0,5,405.7276
1,0,1,1,0,0,0,1,1,1,0,0,1,0,9,407.9432
1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,406.4984
1,0,1,1,0,0,0,1,1,1,0,0,1,1,5,406.2978
1,0,1,1,0,0,0,1,1,1,0,0,1,1,9,407.8868
1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,406.5424
1,0,1,1,0,1,0,1,1,1,0,0,0,0,5,407.1728
1,0,1,1,0,1,0,1,1,1,0,0,0,0,9,407.552
1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,415.5652
1,0,1,1,0,1,0,1,1,1,0,0,0,1,5,407.9154
1,0,1,1,0,1,0,1,1,1,0,0,0,1,9,416.2544
1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,405.9748
1,0,1,1,0,1,0,1,1,1,0,0,1,0,5,408.1778
1,0,1,1,0,1,0,1,1,1,0,0,1,0,9,405.8474
1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,406.7514
1,0,1,1,0,1,0,1,1,1,0,0,1,1,5,409.4872
1,0,1,1,0,1,0,1,1,1,0,0,1,1,9,406.7698
1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,415.7338
1,1,0,1,0,0,0,1,1,1,0,0,0,0,5,416.1518
1,1,0,1,0,0,0,1,1,1,0,0,0,0,9,414.489
1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,414.717
1,1,0,1,0,0,0,1,1,1,0,0,0,1,5,419.4258
1,1,0,1,0,0,0,1,1,1,0,0,0,1,9,424.7948
1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,415.8486
1,1,0,1,0,0,0,1,1,1,0,0,1,0,5,417.0868
1,1,0,1,0,0,0,1,1,1,0,0,1,0,9,415.6014
1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,415.013
1,1,0,1,0,0,0,1,1,1,0,0,1,1,5,417.0832
1,1,0,1,0,0,0,1,1,1,0,0,1,1,9,415.8012
1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,414.8074
1,1,0,1,0,1,0,1,1,1,0,0,0,0,5,417.313
1,1,0,1,0,1,0,1,1,1,0,0,0,0,9,416.5106
1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,414.756
1,1,0,1,0,1,0,1,1,1,0,0,0,1,5,415.5334
1,1,0,1,0,1,0,1,1,1,0,0,0,1,9,425.4164
1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,415.6538
1,1,0,1,0,1,0,1,1,1,0,0,1,0,5,415.206
1,1,0,1,0,1,0,1,1,1,0,0,1,0,9,416.3862
1,1,0,1,0,1,0,1,1,1,0,0,1,1,1,413.6362
1,1,0,1,0,1,0,1,1,1,0,0,1,1,5,423.8688
1,1,0,1,0,1,0,1,1,1,0,0,1,1,9,414.8158
1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,415.337
1,1,1,1,0,0,0,1,1,1,0,0,0,0,5,416.026
1,1,1,1,0,0,0,1,1,1,0,0,0,0,9,413.9092
1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,415.0084
1,1,1,1,0,0,0,1,1,1,0,0,0,1,5,416.0708
1,1,1,1,0,0,0,1,1,1,0,0,0,1,9,415.5424
1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,415.4526
1,1,1,1,0,0,0,1,1,1,0,0,1,0,5,425.3706
1,1,1,1,0,0,0,1,1,1,0,0,1,0,9,426.2556
1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,424.2932
1,1,1,1,0,0,0,1,1,1,0,0,1,1,5,416.7334
1,1,1,1,0,0,0,1,1,1,0,0,1,1,9,417.2634
1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,414.8832
1,1,1,1,0,1,0,1,1,1,0,0,0,0,5,416.7322
1,1,1,1,0,1,0,1,1,1,0,0,0,0,9,415.7328
1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,413.603
1,1,1,1,0,1,0,1,1,1,0,0,0,1,5,415.3752
1,1,1,1,0,1,0,1,1,1,0,0,0,1,9,417.8648
1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,423.597
1,1,1,1,0,1,0,1,1,1,0,0,1,0,5,427.1286
1,1,1,1,0,1,0,1,1,1,0,0,1,0,9,424.3356
1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,426.0004
1,1,1,1,0,1,0,1,1,1,0,0,1,1,5,425.3224
1,1,1,1,0,1,0,1,1,1,0,0,1,1,9,416.6026
1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,409.98
1,0,0,1,0,0,0,1,1,1,1,0,0,0,5,408.2226
1,0,0,1,0,0,0,1,1,1,1,0,0,0,9,408.6672
1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,407.7624
1,0,0,1,0,0,0,1,1,1,1,0,0,1,5,410.3114
1,0,0,1,0,0,0,1,1,1,1,0,0,1,9,407.3932
1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,408.0798
1,0,0,1,0,0,0,1,1,1,1,0,1,0,5,418.851
1,0,0,1,0,0,0,1,1,1,1,0,1,0,9,417.3078
1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,408.0862
1,0,0,1,0,0,0,1,1,1,1,0,1,1,5,409.7004
1,0,0,1,0,0,0,1,1,1,1,0,1,1,9,408.26
1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,407.982
1,0,0,1,0,0,0,1,1,1,1,1,0,0,5,405.7938
1,0,0,1,0,0,0,1,1,1,1,1,0,0,9,409.0362
1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,409.58
1,0,0,1,0,0,0,1,1,1,1,1,0,1,5,409.1006
1,0,0,1,0,0,0,1,1,1,1,1,0,1,9,409.8818
1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,416.5104
1,0,0,1,0,0,0,1,1,1,1,1,1,0,5,419.091
1,0,0,1,0,0,0,1,1,1,1,1,1,0,9,410.14
1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,409.3486
1,0,0,1,0,0,0,1,1,1,1,1,1,1,5,408.1774
1,0,0,1,0,0,0,1,1,1,1,1,1,1,9,408.5588
1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,407.0278
1,0,0,1,0,1,0,1,1,1,1,0,0,0,5,408.1264
1,0,0,1,0,1,0,1,1,1,1,0,0,0,9,407.7126
1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,416.1644
1,0,0,1,0,1,0,1,1,1,1,0,0,1,5,418.272
1,0,0,1,0,1,0,1,1,1,1,0,0,1,9,409.4752
1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,407.0398
1,0,0,1,0,1,0,1,1,1,1,0,1,0,5,408.434
1,0,0,1,0,1,0,1,1,1,1,0,1,0,9,409.9988
1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,414.4762
1,0,0,1,0,1,0,1,1,1,1,0,1,1,5,408.115
1,0,0,1,0,1,0,1,1,1,1,0,1,1,9,409.7446
1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,407.4062
1,0,0,1,0,1,0,1,1,1,1,1,0,0,5,416.4398
1,0,0,1,0,1,0,1,1,1,1,1,0,0,9,417.0806
1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,416.9624
1,0,0,1,0,1,0,1,1,1,1,1,0,1,5,417.5776
1,0,0,1,0,1,0,1,1,1,1,1,0,1,9,417.065
1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,406.7978
1,0,0,1,0,1,0,1,1,1,1,1,1,0,5,409.4534
1,0,0,1,0,1,0,1,1,1,1,1,1,0,9,409.6936
1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,407.6746
1,0,0,1,0,1,0,1,1,1,1,1,1,1,5,407.2376
1,0,0,1,0,1,0,1,1,1,1,1,1,1,9,410.954
1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,407.5084
1,0,1,1,0,0,0,1,1,1,1,0,0,0,5,410.0176
1,0,1,1,0,0,0,1,1,1,1,0,0,0,9,407.8218
1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,408.3834
1,0,1,1,0,0,0,1,1,1,1,0,0,1,5,416.0766
1,0,1,1,0,0,0,1,1,1,1,0,0,1,9,416.4664
1,0,1,1,0,0,0,1,1,1,1,0,1,0,1,407.9852
1,0,1,1,0,0,0,1,1,1,1,0,1,0,5,406.2758
1,0,1,1,0,0,0,1,1,1,1,0,1,0,9,409.4686
1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,408.9264
1,0,1,1,0,0,0,1,1,1,1,0,1,1,5,409.4316
1,0,1,1,0,0,0,1,1,1,1,0,1,1,9,410.5618
1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,407.4588
1,0,1,1,0,0,0,1,1,1,1,1,0,0,5,418.496
1,0,1,1,0,0,0,1,1,1,1,1,0,0,9,416.0506
1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,417.0502
1,0,1,1,0,0,0,1,1,1,1,1,0,1,5,417.3128
1,0,1,1,0,0,0,1,1,1,1,1,0,1,9,410.0836
1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,408.562
1,0,1,1,0,0,0,1,1,1,1,1,1,0,5,408.1734
1,0,1,1,0,0,0,1,1,1,1,1,1,0,9,409.5532
1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,407.8024
1,0,1,1,0,0,0,1,1,1,1,1,1,1,5,407.4118
1,0,1,1,0,0,0,1,1,1,1,1,1,1,9,417.2872
1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,416.8422
1,0,1,1,0,1,0,1,1,1,1,0,0,0,5,417.7706
1,0,1,1,0,1,0,1,1,1,1,0,0,0,9,407.915
